title,url,keywords
The influence of spaceflight on the astronaut salivary microbiome and the search for a microbiome biomarker for viral reactivation,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7171750/,"Salivary microbiome, Viral reactivation, Astronaut health, Spaceflight, 16S rRNA gene amplicon sequencing, Quantitative polymerase chain reaction (qPCR), Epstein-Barr virus (EBV), Herpes simplex virus (HSV), Varicella zoster virus (VZV), Microbiome richness"
The cyclic nucleotide-gated channel CNGC14 regulates root gravitropism in Arabidopsis thaliana.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10414970/,"Arabidopsis thaliana, root surface pH, apoplastic pH gradient, gravitropic response, auxin, AHA H+-ATPases, AUX1 auxin influx carrier, AFB1 auxin co-receptor, CNCG14 calcium channel, root transition zone"
Telomere length assessments of muscle stem cells in rodent and human skeletal muscle sections,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8450295/,"telomere length, skeletal muscle stem cells, MuSCs, cryosection, quantitative fluorescent in situ hybridization, single-cell level, cellular dysfunction, diseased conditions, native environment, data analyses"
Persistent NF-Œ∫B activation in muscle stem cells induces proliferation-independent telomere shortening,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8183356/,"Duchenne muscular dystrophy, muscle stem cells, telomere shortening, NF-κB activation, chronic injuries, Ku80 dysregulation, skeletal muscle defects, stem cell dysfunction, systemic chronic inflammation, telomere length regulation"
Piezo1 regulates the regenerative capacity of skeletal muscles via orchestration of stem cell morphological states.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8932657/,"Muscle stem cells, MuSCs, quiescent, cellular protrusions, stem cell states, Piezo1, pharmacological activation, dystrophic muscles, regeneration, stem cell morphology"
"Impacts of radiation exposure, hindlimb unloading, and recovery on murine skeletal muscle cell telomere length.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10504369/,"cosmic radiation, microgravity, telomere elongation, muscle atrophy, hindlimb unloading, spaceflight mimicking model, muscle stem cells, myofiber nuclei, telomere length changes, muscle acclimatization"
Ethylene-induced flavonol accumulation in guard cells suppresses reactive oxygen species and modulates stomatal aperture,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3982735/,"flavonols, epidermis, Arabidopsis leaves, guard cells, ethylene, reactive oxygen species, stomatal closure, enhanced synthesis, ROS levels, stomatal closure rate"
Transcriptional and Hormonal Regulation of Gravitropism of Woody Stems in Populus.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4682325/,"PIN3 auxin transporter, gravitropism, woody stems, Populus, auxin, gibberellic acid, ARBORKNOX2 transcription factor, fiber development, gravibending, relocalization"
Endosidin2 targets conserved exocyst complex subunit EXO70 to inhibit exocytosis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10264680/,"plasma membrane protein composition, exocyst complex, exocytosis, Endosidin2 (ES2), EXO70A1, quantitative proteomic analysis, secretory vesicles, Arabidopsis root, membrane trafficking, plasma membrane protein enrichment"
"A conditional mutation in SCD1 reveals linkage between PIN protein trafficking, auxin transport, gravitropism, and lateral root initiation.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7358545/,"Auxin transport, PIN-formed (PIN) proteins, SCD1 (stomatal cytokinesis defective1), RAB-guanine nucleotide exchange factor, temperature sensitive allele, endomembrane bodies, late or multivesicular endosome, gravitropism, lateral root initiation, asymmetric auxin-induced gene expression"
"A comprehensive SARS-CoV-2 and COVID-19 review, Part 1: Intracellular overdrive for SARS-CoV-2 infection.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9108708/,"SARS-CoV-2, COVID-19, viral replication, mechanism of infection, intracellular environment restructuring, clinical biology, viral adaptation, varied clinical observations, viral infection, cellular biology"
Changes in nuclear shape and gene expression in response to simulated microgravity are LINC complex-dependent.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7555797/,"LINC complex, simulated microgravity, nuclear morphology, cytoskeleton organization, gene expression, 3-D clinostat, Gravite device, nuclear shape, mechanical forces, microgravity exposure duration"
"Growth of Carnobacterium spp. from permafrost under low pressure, temperature, and anoxic atmosphere has implications for Earth microbes on Mars",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3545801/,"astrobiology, planetary protection, terrestrial microorganisms, permafrost, martian subsurface environment, low temperature, low pressure, CO2-enriched anoxic atmosphere, Carnobacterium, 16S ribosomal DNA analysis"
Complete Genome Sequence of Carnobacterium gilichinskyi Strain WN1359T (DSM 27470T),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3869332/,"Carnobacterium gilichinskyi, genome sequence, Siberian permafrost, cold growth, anoxic conditions, CO2-dominated atmosphere, low-pressure conditions, Mars atmosphere simulation, strain WN1359, psychrotolerant bacteria"
"Exposure of Bacillus subtilis to low pressure (5 kilopascals) induces several global regulons, including those involved in the SigB-mediated general stress response",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4135744/,"SigB-mediated general stress response, low pressure (LP), transcription microarrays, Bacillus subtilis, general stress response (GSR) regulon, microbial responses, piezosphere, global regulons, pressure below 2.5 kPa, cellular processes"
"Resistance of Bacillus subtilis Spore DNA to Lethal Ionizing Radiation Damage Relies Primarily on Spore Core Components and DNA Repair, with Minor Effects of Oxygen Radical Detoxification",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3911009/,"Bacillus subtilis spores, ionizing radiation resistance, small acid-soluble spore proteins (SASP), dipicolinic acid (DPA), core water content, DNA repair mechanisms, nonhomologous end joining (NHEJ), apurinic/apyrimidinic (AP) endonucleases, oxidative stress response, high-energy charged iron ions"
Cultivation of Staphylococcus epidermidis in the human spaceflight environment leads to alterations in the frequency and spectrum of spontaneous rifampicin-resistance mutations in the rpoB gene,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4923109/,"Staphylococcus epidermidis, spaceflight, antibiotic resistance, mutation frequency, rifampicin resistance, rpoB gene, International Space Station, ISS Environmental Simulator, physiologic stresses, mutagenic potential"
Experimental Evolution of Bacillus subtilis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11673879/,"experimental evolution, heat tolerance, Bacillus bacteria, climate change, thermal adaptation, c-di-AMP, upper thermal limit, temperature increases, microbial ecosystems, evolutionary rescue"
Cultivation in space flight produces minimal alterations in the susceptibility of Bacillus subtilis cells to 72 different antibiotics and growth-inhibiting compounds,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5648920/,"antibiotic susceptibility, Bacillus subtilis, International Space Station, microgravity, Omnilog phenotype microarray, space flight, broth dilution assay, inhibitory concentrations, antibiotic resistance, growth-inhibitory compounds"
Alterations in the Spectrum of Spontaneous Rifampicin-Resistance Mutations in the Bacillus subtilis rpoB Gene after Cultivation in the Human Spaceflight Environment,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5817088/,"Bacillus subtilis, spaceflight environment, rifampicin resistance, mutation frequency, rpoB gene, BRIC-PDFUs, International Space Station, mutagenic spectrum, rpoB alleles, spaceflight stress"
Mechanotransduction in Prokaryotes: A Possible Mechanism of Spaceflight Adaptation,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7825584/,"microgravity perception, prokaryotes, Bacteria, Archaea, eukaryotic organisms, mechanosensing, mechanotransduction, mechanical stress, nucleoid architecture, DNA supercoiling"
Environmental dependence of competitive fitness in rifampin-resistant rpoB mutants of Bacillus subtilis.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8904044/,"RNA polymerase, rpoB gene, rifampin resistance, Bacillus subtilis, fitness, competitive advantages, growth environment, deep-sequencing, antimicrobial resistance, antibiotic selection"
Analysis of interactions of Salmonella type three secretion mutants with 3-D intestinal epithelial cells.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3012082/,"Salmonella enteropathogenesis, Salmonella pathogenicity island-1, Type Three Secretion System, SPI-1 T3SS, 3-D organotypic model, intestinal epithelium, bacterial invasion, intracellular bacterial replication, T3SS knockout, in vivo-like models"
Organotypic 3D cell culture models: using the rotating wall vessel to study host-pathogen interactions.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11088941/,"Human papillomavirus (HPV), organotypic raft cultures, rotating wall vessel (RWV) bioreactor, 3D tissue models, epithelial differentiation, host-pathogen interactions, microgravity, cervical tissues, oral tissues, immunofluorescent microscopy"
Induction of attachment-independent biofilm formation and repression of Hfq expression by low-fluid-shear culture of Staphylococcus aureus,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3187170/,"Staphylococcus aureus, fluid shear, rotating-wall vessel bioreactors, low-fluid-shear environment, biofilm phenotype, extracellular polymeric substances, virulence characteristics, Hfq, Gram-positive organism, host-pathogen interaction"
Characterization of the Salmonella enterica serovar Typhimurium ydcI gene which encodes a conserved DNA binding protein required for full acid stress resistance.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3133089/,"Salmonella enterica serovar Typhimurium, low fluid shear force, ydcI, STM1625, DNA binding protein, acid stress, rpoS regulon, stress resistance, virulence, biofilm formation"
Evaluation of microorganisms cultured from injured and repressed tissue regeneration sites in endangered giant aquatic Ozark Hellbender salamanders.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3242767/,"amphibian decline, Ozark Hellbender, Cryptobranchus alleganiensis bishopi, microbial consortia, opportunistic pathogens, biofilm formation, tissue regeneration, Aeromonas hydrophila, Pseudomonas aeruginosa, habitat degradation"
Transcriptional and proteomic responses of Pseudomonas aeruginosa PAO1 to spaceflight conditions involve Hfq regulation and reveal a role for oxygen.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3067220/,"microgravity, bacterial virulence, Pseudomonas aeruginosa, Hfq, transcriptional response, proteomic responses, rotating wall vessel bioreactor, denitrification, lecA and lecB lectin genes, rhamnolipid production"
New insights into the bacterial fitness-associated mechanisms revealed by the characterization of large plasmids of an avian pathogenic E. coli,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3251573/,"Extra-intestinal pathogenic E. coli, avian pathogenic E. coli, APEC χ7122, plasmids, ABC iron transport system, type IV fimbriae, biofilm formation, bile and acid tolerance, 3-D cultures of intestinal epithelial cells, extra-chromosomal sequences"
Lack of norovirus replication and histo-blood group antigen expression in 3-dimensional intestinal epithelial cells,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3647661/,"norovirus replication, 3-D intestinal epithelial cell culture, INT-407, blood group H type antigens, Lewis blood-group system, human intestinal epithelial cells, rotating wall vessel bioreactor, Norwalk virus, vaccine development, drug development"
Conservation of the low-shear modeled microgravity response in Enterobacteriaceae and analysis of the trp genes in this response.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4085587/,"low-shear modeled microgravity, Enterobacteriaceae, Gram negative bacteria, trp operon, TrpR regulator, S. Typhimurium, E. coli, phenotypic assays, qPCR, targeted mutations"
Mimicking the host and its microenvironment in vitro for studying mucosal infections by Pseudomonas aeruginosa.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4096993/,"Pseudomonas aeruginosa, cystic fibrosis, host-pathogen interactions, mucosal tissues, in vitro models, apical-basolateral polarity, extracellular matrix proteins, indigenous microbiota, lung models, translational potential"
Effects of Sex and Gender on Adaptation to Space: Immune System,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7467030/,"Chronic sub-optimal hydration, COVID-19 mortality, ACE2 receptors, SGK1 signaling, VEGF, AQP5, TNF-alpha, Na+/K+-ATPase, hydration screening, drinking water intervention"
Recellularization of decellularized lung scaffolds is enhanced by dynamic suspension culture.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4427280/,"decellularized lung scaffolds, recellularization, rotating wall vessel bioreactor, dynamic suspension culture, mesenchymal stromal cells, alveolar type II cells, apoptosis, proliferation, extracellular matrix remodeling, scaffold matrix"
Three-dimensional organotypic co-culture model of intestinal epithelial cells and macrophages to study Salmonella enterica colonization patterns.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5460263/,"three-dimensional models, intestinal epithelium, co-culture, Salmonella, NASA Rotating Wall Vessel bioreactor, macrophages, colonization, pathovars, microaerobically, apical-basolateral polarity"
Modeling Host-Pathogen Interactions in the Context of the Microenvironment: 3-D Cell Culture Comes of Age.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6204695/,"3-D architecture, multicellular complexity, commensal microbiota, gas exchange, nutrient gradients, biomechanical forces, host-pathogen interactions, organ-on-a-chip, organoid, mechanotransduction"
Evaluating the effect of spaceflight on the host‚Äìpathogen interaction between human intestinal epithelial cells and Salmonella Typhimurium,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7943786/,"Spaceflight, host–pathogen interactions, STL-IMMUNE study, STS-131, intestinal epithelial cells, Salmonella Typhimurium, multi-omic responses, transcriptomic, proteomic, dual RNA-seq analysis"
Rapid phenotypic response of LSMMG-'primed' Candida albicans.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11888247/,"Candida albicans, ethanol preference, alcoholic liver disease, PGE2, EP1 receptors, EP2 receptors, dopamine receptors, dorsal striatum, conditioned taste aversion, ethanol-induced motor coordination impairment"
Spaceflight enhances cell aggregation and random budding in Candida albicans.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3851762/,"Candida albicans, spaceflight culture, transcriptional profiling, microarray analysis, gene regulation, cell aggregation, random budding, Cap1 regulon, oxidative stress resistance, microgravity"
"Growth and antifungal resistance of the pathogenic yeast, Candida albicans, in the microgravity environment of the International Space Station: An aggregate of multiple flight experiences.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8067245/,"microgravity, Candida albicans, spaceflight, antifungal resistance, amphotericin B, caspofungin, virulence, International Space Station, bioreactors, growth propensity"
NASA GeneLab RNA-Seq Consensus Pipeline: Standardized Processing of Short-Read RNA-Seq Data,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8044432/,"transcriptomic technologies, gene expression profiles, astronauts, spaceflight, RNA-sequencing data, quality control, gene quantification, differentially expressed genes, GeneLab database, reproducibility"
Challenges and considerations for single-cell and spatially resolved transcriptomics sample collection during spaceflight.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9701605/,"single-cell RNA sequencing, spatially resolved transcriptomics, spaceflight, gene expression, space biology, experimental design, transcriptomics, cell systems, tissue dynamics, spaceflight gene expression datasets"
Direct RNA sequencing of astronaut blood reveals spaceflight-associated m6A increases and hematopoietic transcriptional responses,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166648/,"spaceflight physiology, nanopore sequencing, direct RNA sequencing, Ultima RNA-sequencing, longitudinal blood sampling, erythrocyte regulation, immune changes, m6A methylation, transcriptome response, astronaut biomonitoring"
Collection of biospecimens from the inspiration4 mission establishes the standards for the space omics and medical atlas (SOMA),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166662/,"SpaceX Inspiration4 mission, spaceflight impact, biospecimen collection, longitudinal sampling, venous whole blood processing, biobanking, aerospace medicine, Space Omics and Medical Atlas (SOMA), human spaceflight, space biology experiments"
Microfluidics-enabled method to identify modes of Caenorhabditis elegans paralysis in four anthelmintics.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3838407/,"microfluidics, Caenorhabditis elegans, anthelmintic drugs, paralysis modes, multi-parameter extraction, real-time imaging, dose response curve, behavioral pattern recognition, EC 75, automated screening"
Multiparameter behavioral analyses provide insights to mechanisms of cyanide resistance in Caenorhabditis elegans.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3748764/,"Caenorhabditis elegans, cyanide toxicity, EGL-9 oxygen sensing enzyme, HIF-1 hypoxia-inducible factor, cysl-2 cysteine synthase, cyanide resistance, microfluidic devices, real-time imaging, behavioral parameters, toxicological studies"
Growth performance and root transcriptome remodeling of Arabidopsis in response to Mars-like levels of magnesium sulfate.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2925951/,"Martian regolith, bioregenerative life support systems, magnesium sulfate, Arabidopsis, ion transporters, transcriptome analysis, differentially expressed genes, CAX1, metabolic engineering, Mars soil-compatible plants"
The 14-3-3 proteins of Arabidopsis regulate root growth and chloroplast development as components of the photosensory system.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3350920/,"14-3-3 proteins, photosensory system, Constans (CO) protein, T-DNA insertion mutants, root development, chloroplast development, light intensity, light wavelength, root greening, plastid"
14-3-3 phosphoprotein interaction networks - does isoform diversity present functional interaction specification?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3422896/,"14-3-3 proteins, phosphoprotein interaction, Arabidopsis Interactome Map, isoform-specific functions, functional diversity, redundancy, signal transduction, tissue-specific expression, evolutionary mutations, biochemical specificity"
Plant growth strategies are remodeled by spaceflight,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11869762/,"ginseng total saponins, intestinal homeostasis, microgravity, hindlimb suspension rat model, RNA-Seq, gut microbiome, 16S rRNA sequencing, short-chain fatty acids, intestinal immunity, weightlessness simulation"
Spaceflight transcriptomes: unique responses to a novel environment.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10712242/,"spaceflight, microgravity, Arabidopsis, transcriptomics, proteomics, International Space Station, BRIC LED hardware, TMT-labeled LC-MS/MS, photosynthetic machinery, cellulose deposition"
Fundamental plant biology enabled by the space shuttle.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6143729/,"Aspergillus niger, International Space Station, spaceflight, fungi adaptation, built environments, closed systems, long-duration space missions, extreme environments, host-microbe interactions, Human Research Program"
Organ-specific remodeling of the Arabidopsis transcriptome in response to spaceflight.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10058394/,"Brachypodium distachyon, microgravity, International Space Station, transcriptomics, differentially expressed genes, oxidative stress response, photosynthesis inhibition, wall remodeling, organ-specific responses, accession-specific responses"
A method for preparing spaceflight RNAlater-fixed Arabidopsis thaliana (Brassicaceae) tissue for scanning electron microscopy.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4103452/,"Arabidopsis thaliana, RNA later, scanning electron microscopy, SEM, spaceflight, morphometric investigation, glutaraldehyde fixation, freeze-substitution, critical point drying, sputter-coating"
ARG1 Functions in the Physiological Adaptation of Undifferentiated Plant Cells to Spaceflight,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8024390/,"ARG1, spaceflight, physiological adaptation, gene expression, transcriptome profiling, Arabidopsis thaliana, knock-out line, BRIC hardware, differentially expressed genes, undifferentiated cells"
A Member of the CONSTANS-Like Protein Family is a Putative Regulator of ROS Homeostasis and Spaceflight Physiological Adaptation,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6348315/,"Arabidopsis thaliana, reactive oxygen species, ROS-associated gene expression, ecotype-specific, spaceflight acclimation, OMG1 gene, CONSTANS-Like protein family, B-box domain, transcriptional regulation, physiological adaptation"
HSFA2 Functions in the Physiological Adaptation of Undifferentiated Plant Cells to Spaceflight.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6359015/,"Heat Shock Factor A2 (HsfA2), HSF network, spaceflight adaptation, endoplasmic reticulum (ER) stress, unfolded protein response (UPR), chaperone-mediated protein folding, cell wall remodeling, signal perception and transduction, starch biosynthesis, non-thermal role"
Neutrophil to Lymphocyte ratio: A biomarker to monitor the immune status of astronauts.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7667275/,"spaceflight, simulated microgravity, neutrophil-to-lymphocyte ratio (NLR), immune dysfunction, astronaut health, oxidative stress response, hindlimb unloaded (HU) mice, high-aspect rotating wall vessels (HARV-RWV), inflammation, biomarker"
Beyond low-Earth orbit: Characterizing immune and microRNA differentials following simulated deep spaceflight conditions in mice.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7756144/,"spaceflight missions, immune system dysfunction, simulated deep spaceflight conditions, hindlimb unloaded mouse model, galactic cosmic rays irradiation, solar particle events irradiation, immune profiling, circulating plasma microRNA sequence analysis, inflammation, low-Earth orbit missions"
Immunological and hematological outcomes following protracted low dose/low dose rate ionizing radiation and simulated microgravity,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8169688/,"hindlimb unloading (HLU), low-dose gamma irradiation (LDR), RNA-sequencing, hematological system, red blood cell differentials, anemia, differentially expressed genes (DEG), signal transduction, DNA repair, inflammation"
Epigenomic regulators elongator complex subunit 2 and methyltransferase 1 differentially condition the spaceflight response in Arabidopsis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8475764/,"spaceflight adaptation, DNA methylation, epigenetic, methyltransferase 1, elongator complex subunit 2, methylation mutants, transcriptomic response, differentially expressed genes, International Space Station, physiological adaptation"
Plants grown in Apollo lunar regolith present stress-associated transcriptomes that inform prospects for lunar exploration,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9098553/,"Arabidopsis thaliana, lunar regolith, extraterrestrial environments, in-situ resources, germination, stress morphologies, ionic stresses, gene expression, plant production, life support"
Artificial gravity partially protects space-induced neurological deficits in Drosophila melanogaster.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10503492/,"spaceflight, central nervous system, microgravity, artificial gravity, inflight centrifugation, Drosophila, multi-omics analysis, oxidative stress, synaptic transmission, neuronal loss"
Utilizing the KSC fixation tube to conduct human-tended plant biology experiments on a suborbital spaceflight,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9693084/,"suborbital spaceflight, KSC Fixation Tubes (KFTs), RNA-seq analysis, transcriptomics, gravitational effects, human-tended research, clinorotation, hypoxia, photosynthesis, triple containment"
Changes in Mouse Thymus and Spleen after Return from the STS-135 Mission in Space,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3792163/,Error
Post-Spaceflight (STS-135) Mouse Splenocytes Demonstrate Altered Activation Properties and Surface Molecule Expression.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4430214/,"immune function, microgravity, spaceflight, leukocyte activity, lymphocyte, monocyte, splenocyte, surface markers, cytokine production, TLR agonists"
Changes in the distribution and function of leukocytes after whole-body iron ion irradiation.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5045078/,"total-body irradiation, 56 Fe 26+ irradiation, C57BL/6 mice, hematopoietic parameters, CD8+ T cytotoxic cells, CD4:CD8 ratio, splenocyte blastogenesis, stem cell markers (Sca-1, CD34/Sca-1), immunological abnormalities, space radiation effects"
Is spaceflight-induced immune dysfunction linked to systemic changes in metabolism?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5443495/,"Space Shuttle Atlantis, STS-135, Commercial Biomedical Testing Module-3 (CBTM-3), C57BL/6J mice, Bio-specimen Sharing Program (BSP), phagocytic function, reactive oxygen species (ROS), corticosterone, transcriptomics/metabolomics, fatty acid oxidation"
Spaceflight Activates Autophagy Programs and the Proteasome in Mouse Liver,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5666744/,"spaceflight, oxidative stress, glutathione, metabolomic, transcriptomic, glycerophospholipid metabolism, sphingolipid metabolism, aminoacyl-tRNA biosynthesis, ubiquitin-proteasome, mitochondrial dysfunction"
Vive la radior√©sistance!: Converging research in radiobiology and biogerontology to enhance human radioresistance for deep space exploration and colonization.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5865701/,"human radioresistance, space colonization, high-LET radiation, DNA repair mechanisms, radioprotective mechanisms, gene therapy, metabolic activity slowing, healthspan extension, deep space exploration, Mars mission"
Proteomic analysis of mouse brain subjected to spaceflight.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6337482/,"spaceflight, central nervous system, proteomic changes, mouse brain, quantitative proteomic analysis, gray matter, white matter, synaptic plasticity, vesical activity, metabolic function"
Transcriptomic effects on the mouse heart following 30 days on the International Space Station.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9953463/,"International Space Station, spaceflight, transcriptomics, cardiovascular system, RNA sequencing, adaptive response, MAPK signaling, PI3K-Akt signaling, GPCR signaling, cytoskeleton breakdown"
Spaceflight-induced gene expression profiles in the mouse brain are attenuated by treatment with the antioxidant BuOE,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10487739/,"spaceflight, central nervous system, GeoMx Digital Spatial Profiling, differentially expressed genes, transcriptomic responses, metabolic pathways, oxidative stress, MnTnBuOE-2-PyP 5+, brain regional variation, superoxide dismutase mimic"
Basal signaling regulates plant growth and development,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11942576/,"PERK gene family, Brassica napus, receptor-like kinase, phylogenetic analysis, Ka/Ks ratios, purifying selection, cis-element analysis, hormone signaling, Plasmodiophora brassicae, clubroot disease"
Phosphoinositide-signaling is one component of a robust plant defense response,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4052902/,"phosphoinositide pathway, inositol-1,4,5-triphosphate (InsP 3), inositol polyphosphate 5-phosphatase (InsP 5-ptase), systemic acquired resistance (SAR), basal defense, salicylic acid (SA), Ca 2+ -release, Pseudomonas syringae pv. tomato (Pst), PR-1 gene expression, defense genes"
Uncovering transcriptional responses to fractional gravity in Arabidopsis roots,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8539686/,"Arabidopsis, microgravity, fractional gravity, European Modular Cultivation System (EMCS), International Space Station (ISS), transcriptional profiling, RNA-seq, DESeq2, heat shock proteins, cell wall-related proteins"
Conserved plant transcriptional responses to microgravity from two consecutive spaceflight experiments.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10800490/,"microgravity, onboard 1 g control, RNA-Seq analysis, transcriptional regulation, defense response, abiotic stress, Ca++ signaling, miRNAs, chloroplast-localized enzymes, European Modular Cultivation System (EMCS)"
RNAseq analysis of rodent spaceflight experiments is confounded by sample collection techniques,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7756143/,"spaceflight, International Space Station (ISS), physiological changes, transcriptome, euthanasia on-orbit, tissue preservation, confounding factors, polyA selection, library preparation, experimental design"
Functional changes in the snail statocyst system elicited by microgravity,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3066201/,"mollusk statocyst, microgravity, gravitaxis, statoreceptor responses, Helix pedal peptide (HPep), FMRFamide, gene expression, negative gravitaxis, ciliary beating, space adaptation"
Simulated microgravity impairs human NK [natural killer] cell cytotoxic activity against space radiation-relevant leukemic cells,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11324864/,"Natural killer cells, microgravity, space radiation, leukemogenesis, cytotoxicity, simulated microgravity (sμG), K-562, MOLT-4, RNA-seq, low Earth orbit (LEO)"
Multi-analyte biochip (MAB) based on all-solid-state ion-selective electrodes (ASSISE) for physiological research,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3665236/,"all-solid-state ion-selective electrode (ASSISE), lab-on-a-chip (LOC), conductive polymer, poly(3,4-ethylenedioxythiophene) (PEDOT), ion-selective membrane (ISM), microfabrication, multi-analyte biochip (MAB), potentiometric sensing, Chlorella vulgaris, microfluidics"
Lab-on-a-chip approaches for space-biology research.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10470837/,"lab-on-a-chip nanobiosensors, space exploration, microbiological monitoring, environmental monitoring, extreme environment investigation, molecular diagnostics, astronaut health, microbial metabolism, biosignatures, payload requirements"
Plant chemical genomics: gravity sensing and response.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10386755/,"fungal evolution, zygomycete fungi, Mucoromycota, Zoopagomycota, genome sequencing, terrestrial fungi adaptations, genome architecture, pathogenicity genes, secondary metabolites, endosymbiotic bacteria"
The interaction of vortical flows with red cells in venous valve mimics.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8896891/,"Red blood cells (RBCs), venous valve, thrombosis, microfluidic model, hematocrit, shear rate, inertial separation, lift forces, vortices, wall shear stress"
Mammalian and Invertebrate Models as Complementary Tools for Gaining Mechanistic Insight on Muscle Responses to Spaceflight,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8430797/,"bioinformatics, spaceflight, transcriptomes, muscle atrophy, hindlimb unloading, bedrest, cross-species comparison, animal models, circadian rhythm, microgravity"
