title,url,keywords
"Spaceflight influences gene expression, photoreceptor integrity, and oxidative stress-related damage in the murine retina.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6746706/,"retinal gene expression, photoreceptor degeneration, oxidative stress, visual acuity impairment, microgravity effects, transcriptomics, retinal morphology, phototransduction pathway, retinal pigment epithelium, spaceflight physiology"
Evaluating ocular response in the retina and optic nerve head after single and fractionated high-energy protons,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8400407/,"space radiation, proton exposure, mouse retina, optic nerve head, blood-retinal barrier, fractionated dose, apoptosis, oxidative stress, aquaporin-4, tight junction proteins"
Characterization of gene expression profiles in the mouse brain after 35 days of spaceflight mission.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9365836/,"neuroinflammatory response, neurovascular remodeling, gene expression profiles, spaceflight-induced stress, cellular stress pathways, oligodendrocyte differentiation, myelin sheath maintenance, anti-viral signaling, reactive oxygen species, bacterial immune response"
A multi-omics longitudinal study of the murine retinal response to chronic low-dose irradiation and simulated microgravity.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9547011/,"retinal degeneration, microgravity simulation, gamma radiation exposure, DNA methylation, gene expression profiling, nucleotide metabolism, Notch signaling pathway, Wnt signaling pathway, inflammatory response, epigenetic regulation"
Evidence of spaceflight-induced adverse effects on photoreceptors and retinal function in the mouse eye.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10138634/,"spaceflight, retina, photoreceptor, oxidative stress, antioxidant, microgravity, electroretinogram, intraocular pressure, apoptotic cell death, MnTnBuOE-2-PyP 5+"
Effects of spaceflight on the brain,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12031868/,"Position sense, Proprioception, Microgravity, Hypergravity, Parabolic flight, Gravitational effects, Motor control, Sensory integration, Joint receptors, Muscle spindles"
Routine omics collection is a golden opportunity for European human research in space and analog environments.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9583032/,"multiomics, spaceflight physiology, microgravity effects, longitudinal biomonitoring, astronaut health, genetic expression profiling, proteomic analysis, metabolomic signatures, personalized medicine, artificial intelligence"
Spatial omics technologies at multimodal and single cell/subcellular level.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9746133/,"spatial omics, single cell resolution, subcellular resolution, transcript abundance, protein abundance, cellular phenotypes, spatial resolution, multiplexing capability, tissue compartments, molecular profiling"
Genomic characterization and radiation tolerance of Naganishia kalamii sp. nov. and Cystobasidium onofrii sp. nov. from Mars 2020 mission assembly facilities.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10422843/,"Naganishia kalamii, Cystobasidium onofrii, Mars 2020 mission, NASA cleanrooms, UV-C resistance, extremophiles, phylogenetic analysis, multi-locus sequence analysis, whole genome sequencing, desiccation stress-response"
"Genome and clonal hematopoiesis stability contrasts with immune, cfDNA, mitochondrial, and telomere length changes during short duration spaceflight",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11022651/,"telomere length, microgravity, immune cell signatures, genomic stability, clonal hematopoiesis, cell-free DNA, gene expression, spaceflight adaptation, radiation exposure, multi-omic analysis"
Inspiration4 data access through the NASA Open Science Data Repository,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11094041/,"commercial space travel, civilian astronauts, NASA Open Science Data Repository, SpaceX Inspiration4 mission, omics data, clinical assays, space-induced biological responses, longitudinal assessments, artificial intelligence, machine learning, health risk mitigation, human physiology, post-mission health monitoring"
Molecular and physiologic changes in the SpaceX Inspiration4 civilian crew,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11357997/,"spaceflight physiology, microgravity adaptation, neurovestibular dysfunction, ocular misalignment, neurocognitive impairment, multi-omic profiling, immune system response, cellular stress response, astronaut health monitoring, commercial spaceflight medicine"
Telomeric RNA (TERRA) increases in response to spaceflight and high-altitude climbing,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11167063/,"telomeres, TERRA, DNA damage response, double-strand breaks, microgravity, radiation exposure, telomerase-independent ALT pathway, telomeric DNA hybrid formation, G2-phase TERRA foci, oxidative stress-induced telomere dysfunction"
Spatial multi-omics of human skin reveals KRAS and inflammatory responses to spaceflight,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166909/,"spaceflight, microgravity, skin biopsy, multi-omics, GeoMx Digital Spatial Profiler, single-cell RNA/ATAC-seq, metagenomics, metatranscriptomics, inflammation, KRAS signaling, interferon response, DNA damage, epithelial barrier disruption, T-cell migration, regeneration, microbial shifts, immune cell activity, PBMC, astronaut health, countermeasures"
Longitudinal multi-omics analysis of host microbiome architecture and immune responses during short-term spaceflight,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11222149/,"microbiome, spaceflight, microgravity, metagenomics, metatranscriptomics, immune cell profiling, oral microbiome, Fusobacteriota, phage activity, stress response"
Spatiotemporal expression and control of haemoglobin in space,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166948/,"globin gene expression, erythropoiesis, transcriptomics, space omics, microgravity, haemoglobin biology, blood homeostasis, RNA analysis, genetic regulation, cellular pathways"
"Single-cell multi-ome and immune profiles of the Inspiration4 crew reveal conserved, cell-type, and sex-specific responses to spaceflight",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166952/,"spaceflight-induced immune response, single-cell multi-omics, cell-free RNA, cytokine expression, oxidative phosphorylation, T cell activation, FOXP3 upregulation, MHC class I suppression, microbiome-immune interactions, astronaut health countermeasures"
Single-cell analysis identifies conserved features of immune dysfunction in simulated microgravity and spaceflight,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166937/,"microgravity, immunological dysfunction, peripheral blood mononuclear cells, Toll-like receptor signaling, interferon signaling, pyroptosis, cytokine signaling, T cell functionality, natural killer cell activity, cytoskeletal reorganization"
The Space Omics and Medical Atlas (SOMA) and international astronaut biobank,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11357981/,"spaceflight, microgravity, omics, genomics, epigenomics, transcriptomics, proteomics, metabolomics, microbiome, cytokine shifts, telomere elongation, gene expression, orthologous datasets, tissue-specific responses, precision aerospace medicine, health monitoring, risk mitigation, countermeasures"
"Secretome profiling reveals acute changes in oxidative stress, brain homeostasis, and coagulation following short-duration spaceflight",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166969/,"spaceflight secretome profiles, coagulation, oxidative stress, brain-enriched proteins, differentially abundant proteins, extracellular vesicles/particles, blood-brain barrier integrity, PECAM-1, immune cells, erythrocytes"
Astronaut omics and the impact of space on the human body at scale,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166943/,"Human Cell Space Atlas, spaceflight healthcare, aerospace nutrition, telehealth, microgravity physiology, omics technologies, gene expression profiling, molecular medicine, space life sciences, ethical frameworks"
Transcriptomics analysis reveals molecular alterations underpinning spaceflight dermatology.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166967/,"spaceflight, microgravity, skin health, DNA damage and repair, mitochondrial dysfunction, gene expression, transcriptomics, dermatological issues, astronauts, biological adaptation"
"Cosmic kidney disease: an integrated pan-omic, physiological and morphological study into spaceflight-induced renal dysfunction",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11167060/,"microgravity, galactic cosmic radiation, nephron remodeling, renal transporter dephosphorylation, nephrolithiasis, tubule density reduction, renal damage, GCR-induced dysfunction, biomolecular analysis, spaceflight physiology"
Spaceflight induces changes in gene expression profiles linked to insulin and estrogen,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166981/,"spaceflight, microgravity, insulin signaling, estrogen signaling, hepatic insulin resistance, muscle metabolism, soleus muscle, extensor digitorum longus muscle, metabolic adaptation, reproductive endocrinology"
Protective alleles and precision healthcare in crewed spaceflight,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11263583/,"protective alleles, cancer risk reduction, bone health, muscular health, cardiovascular health, personalized medicine, rare genetic variants, aerospace medicine, health recommendations, deep space missions"
To boldly go where no microRNAs have gone before: Spaceflight impact on risk for small-for-gestational-age infants,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11484870/,Error
Growth chambers on the International Space Station for large plants,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10780891/,"Triticum aestivum L., wheat kernel morphology, starch granule dimensions, microgravity cultivation, International Space Station, fluctuating asymmetry, aleurone layer thickness, hyperspectral imaging, space agriculture, grain quality assessment"
Microbiological and nutritional analysis of lettuce crops grown on the International Space Station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7067979/,"lettuce, microgravity, ISS, phyllosphere, rhizosphere, spaceflight, microbial communities, nutrient composition, phenolic compounds, food safety"
Natural variation in the expression of ORGANIC CATION TRANSPORTER 1 affects root length responses to cadaverine in Arabidopsis.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4321547/,"Arabidopsis, cadaverine, natural variation, polyamines, roots, transporter, organic cation transport, root length sensitivity, exogenous cadaverine, plant development"
Auxin: Shape matters.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6710492/,"2,4-D, phytoplankton, picoplankton, bacterioplankton, freshwater ecosystems, microcosms, auxin pathways, species richness, community structure, ecotoxicological studies"
Gravity signaling in flowering plant roots,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12008199/,"root gravitropism, phytohormone signaling, CRW1 gene, EIN3-binding F-box protein, reactive oxygen species production, root cap stability, PIN-FORMED 2 polar localization, auxin symmetric distribution, ethylene signaling pathway, mechanosensing calcium signaling"
Cadaverine regulates biotin synthesis to modulate primary root growth in Arabidopsis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8518694/,"cadaverine, biotin biosynthesis, root growth architecture, polyamines, Arabidopsis thaliana, BIO3-BIO1 complex, acetyl-coenzyme A carboxylase, biotinylation, triacylglyceride accumulation, 7,8-diaminopelargonic acid"
Low-speed clinorotation of Brachypodium distachyon and Arabidopsis thaliana seedlings triggers root tip curvatures that are reminiscent of gravitropism.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9861679/,"clinostat, gravitropism, gravisensitivity, Arabidopsis thaliana, Brachypodium distachyon, root tip curvature, PIN3 auxin efflux facilitator, statocytes, auxin gradient, genome-wide association studies"
New device for high-throughput viability screening of flow biofilms,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2897429/,"biofilm viability, flow biofilms, microfluidic channels, pneumatic pump, GFP-expressing bacteria, propidium iodide staining, fluorescence microscopy, antimicrobial screening, Pseudomonas aeruginosa PAO1, high-throughput screening"
Sigma S-dependent antioxidant defense protects stationary-phase Escherichia coli against the bactericidal antibiotic gentamicin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4187989/,"stationary-phase bacteria, σs-regulated stress response, antibiotic resistance, reactive oxygen species, oxidative stress, antioxidant defense, gentamicin, Escherichia coli, pentose phosphate pathway, in vivo infection model"
Plasma membrane disruption (PMD) formation and repair in mechanosensitive tissues,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8217198/,"plasma membrane disruptions, mechanotransduction, mechanical loading, cell membrane repair, osteocyte, myocyte, bone mechanobiology, epithelial cells, endothelial cells, muscle physiology"
Microgravity alters the expression of salivary proteins,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6981245/,"submandibular gland, microgravity, spaceflight, salivary androgen binding protein, epidermal growth factor, nerve growth factor, acinar cells, granular convoluted duct cells, immunogold labeling, astronaut health monitoring"
Salivary Gland Protein Expression after Bion-M1 and Space Shuttle STS-135 Missions,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6981245/,"submandibular gland, microgravity, spaceflight, salivary protein expression, androgen binding protein, epidermal growth factor, nerve growth factor, acinar cells, granular convoluted duct cells, astronaut health monitoring"
Response of the mouse sublingual gland to spaceflight.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6131065/,"sublingual gland, parotid gland, secretory proteins, microgravity, spaceflight, autophagy, apoptosis, protein expression, salivary gland physiology, cellular ultrastructure"
Effects of spaceflight on the mouse submandibular gland,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11233762/,"lunar gravity, salivary gland, autonomic nervous system, amylase, mRNA expression, exocytosis, Vamp8, Rap1, Rab family, Aqp5"
"Reactivation of Latent Epstein-Barr Virus: A Comparison after Exposure to Gamma, Proton, Carbon, and Iron Radiation",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6213004/,"space radiation, Epstein-Barr virus, virus reactivation, latent viral infection, lytic gene transcription, immune system perturbation, cosmic radiation, cellular immunity, plasma cytokine levels, relative biological effectiveness"
The influence of spaceflight on the astronaut salivary microbiome and the search for a microbiome biomarker for viral reactivation,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7171750/,"salivary microbiome, viral reactivation, spaceflight, microgravity, Epstein-Barr virus, herpes simplex virus, varicella zoster virus, Streptococcus, Proteobacteria, Fusobacteria"
The cyclic nucleotide-gated channel CNGC14 regulates root gravitropism in Arabidopsis thaliana.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10414970/,"root gravitropic response, apoplastic pH gradient, auxin signaling pathway, AHA H+-ATPases, AUX1 auxin influx carrier, AFB1 auxin co-receptor, CNCG14 calcium channel, root meristem cell division, elongation zone cell growth, Arabidopsis thaliana root development"
Telomere length assessments of muscle stem cells in rodent and human skeletal muscle sections,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8450295/,"telomere length, skeletal muscle stem cells, MuSCs, cryosectioning, quantitative fluorescent in situ hybridization, cellular dysfunction, stem cell biology, muscle physiology, telomere dynamics, single-cell analysis"
Persistent NF-Œ∫B activation in muscle stem cells induces proliferation-independent telomere shortening,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8183356/,"muscle stem cells, telomere shortening, NF-κB activation, Duchenne muscular dystrophy, skeletal muscle defects, Ku80 dysregulation, chronic inflammation, stem cell dysfunction, muscle repair, telomere length regulation"
Piezo1 regulates the regenerative capacity of skeletal muscles via orchestration of stem cell morphological states.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8932657/,"muscle stem cells, quiescent stem cells, cellular protrusions, Piezo1 protein, mechanosensing, stem cell states, muscle regeneration, dystrophic muscles, cellular morphology, tissue homeostasis"
"Impacts of radiation exposure, hindlimb unloading, and recovery on murine skeletal muscle cell telomere length.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10504369/,"telomere lengthening, microgravity, muscle atrophy, hindlimb unloading, muscle stem cells, myofiber nuclei, endothelial cells, spaceflight physiology, cosmic radiation, muscle acclimatization"
Ethylene-induced flavonol accumulation in guard cells suppresses reactive oxygen species and modulates stomatal aperture,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3982735/,"flavonols, guard cells, ethylene signaling, reactive oxygen species, stomatal closure, epidermis, Arabidopsis, cellular redox regulation, hormone-mediated gene expression, plant cell physiology"
Transcriptional and Hormonal Regulation of Gravitropism of Woody Stems in Populus.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4682325/,"gravitropism, PIN3 auxin transporter, auxin, gibberellic acid, ARBORKNOX2 transcription factor, fiber development, gravibending, woody stems, Populus, microgravity response"
Endosidin2 targets conserved exocyst complex subunit EXO70 to inhibit exocytosis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10264680/,"plasma membrane protein composition, exocyst complex, EXO70A1, Arabidopsis root growth, secretory vesicle trafficking, membrane fusion, constitutive protein transport, quantitative proteomics, live-cell imaging, hormone signaling pathways"
"A conditional mutation in SCD1 reveals linkage between PIN protein trafficking, auxin transport, gravitropism, and lateral root initiation.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7358545/,"SCD1, gravitropism, lateral root development, auxin transport, PIN2 protein, Arabidopsis thaliana, endosomal trafficking, RAB-guanine nucleotide exchange factor, polar auxin transport, membrane trafficking"
"A comprehensive SARS-CoV-2 and COVID-19 review, Part 1: Intracellular overdrive for SARS-CoV-2 infection.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9108708/,"SARS-CoV-2, COVID-19, viral replication, intracellular environment, viral infection mechanisms, clinical manifestations, molecular virology, cellular biology, disease pathogenesis, therapeutic development"
Changes in nuclear shape and gene expression in response to simulated microgravity are LINC complex-dependent.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7555797/,"LINC complex, simulated microgravity, nuclear morphology, cytoskeleton organization, focal adhesions, extracellular matrix, gene expression regulation, mechanical force response, cellular mechanotransduction, nuclear shape changes"
"Growth of Carnobacterium spp. from permafrost under low pressure, temperature, and anoxic atmosphere has implications for Earth microbes on Mars",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3545801/,"permafrost microorganisms, psychrophilic bacteria, low-pressure adaptation, CO2-enriched atmosphere, anoxic growth, Carnobacterium species, martian subsurface analogs, terrestrial extremophiles, 16S rDNA analysis, quantitative growth assays"
Complete Genome Sequence of Carnobacterium gilichinskyi Strain WN1359T (DSM 27470T),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3869332/,"Carnobacterium gilichinskyi, permafrost microbiology, psychrophilic growth, anaerobic metabolism, CO2-dominated atmosphere, low-pressure adaptation, Mars atmospheric simulation, genomic sequencing, extremophile physiology, cryogenic survival mechanisms"
"Exposure of Bacillus subtilis to low pressure (5 kilopascals) induces several global regulons, including those involved in the SigB-mediated general stress response",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4135744/,"microgravity, low pressure, Bacillus subtilis, transcription microarrays, global regulons, SigB-mediated general stress response, ctc-lacZ reporter fusion, transcriptome changes, cellular processes, pressure response"
"Resistance of Bacillus subtilis Spore DNA to Lethal Ionizing Radiation Damage Relies Primarily on Spore Core Components and DNA Repair, with Minor Effects of Oxygen Radical Detoxification",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3911009/,"Bacillus subtilis spores, small acid-soluble spore proteins, dipicolinic acid, core water content, DNA repair mechanisms, nonhomologous end joining, apurinic/apyrimidinic endonucleases, ionizing radiation resistance, oxidative stress response, radioprotective mechanisms"
Cultivation of Staphylococcus epidermidis in the human spaceflight environment leads to alterations in the frequency and spectrum of spontaneous rifampicin-resistance mutations in the rpoB gene,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4923109/,"Staphylococcus epidermidis, spaceflight environment, antibiotic resistance, rifampicin resistance, rpoB gene mutations, microgravity, bacterial growth, mutagenic potential, International Space Station, physiological stress response"
Experimental Evolution of Bacillus subtilis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11673879/,"experimental evolution, thermal tolerance, Bacillus bacteria, c-di-AMP, potassium regulation, upper thermal limit, climate change adaptation, phenotypic plasticity, thermal niche, evolutionary rescue"
Cultivation in space flight produces minimal alterations in the susceptibility of Bacillus subtilis cells to 72 different antibiotics and growth-inhibiting compounds,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5648920/,"antibiotic susceptibility, Bacillus subtilis, microgravity, International Space Station, phenotype microarray, growth-inhibitory compounds, antibiotic resistance, space flight environment, bacterial physiology, omnilog system"
Alterations in the Spectrum of Spontaneous Rifampicin-Resistance Mutations in the Bacillus subtilis rpoB Gene after Cultivation in the Human Spaceflight Environment,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5817088/,"Bacillus subtilis, spaceflight environment, mutagenic frequency, rifampicin resistance, rpoB gene, mutation spectrum, microgravity stress, antibiotic resistance mechanisms, bacterial adaptation, ISS exposure effects"
Mechanotransduction in Prokaryotes: A Possible Mechanism of Spaceflight Adaptation,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7825584/,"bacteria, microgravity, mechanosensing, mechanotransduction, nucleoid architecture, DNA supercoiling, epigenetic pathways, prokaryotes, eukaryotes, mechanical stress response"
Environmental dependence of competitive fitness in rifampin-resistant rpoB mutants of Bacillus subtilis.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8904044/,"Bacillus subtilis, RNA polymerase, rpoB gene, rifampin resistance, transcription, fitness, evolutionary adaptation, microbial genetics, antibiotic resistance, environmental stress response"
Analysis of interactions of Salmonella type three secretion mutants with 3-D intestinal epithelial cells.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3012082/,"Salmonella enterica, SPI-1 T3SS, SPI-2 T3SS, intestinal epithelium, 3-D organotypic model, enteropathogenesis, intracellular replication, M-cells, enterocytes, Paneth cells"
Organotypic 3D cell culture models: using the rotating wall vessel to study host-pathogen interactions.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11088941/,"HPV infection, epithelial differentiation, 3D organotypic culture, rotating wall vessel bioreactor, microgravity environment, collagen scaffold, primary epithelial cells, host-pathogen interactions, tissue morphogenesis, gene expression analysis"
Induction of attachment-independent biofilm formation and repression of Hfq expression by low-fluid-shear culture of Staphylococcus aureus,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3187170/,"Staphylococcus aureus, low-fluid-shear environment, biofilm formation, extracellular polymeric substances, virulence repression, oxidative stress susceptibility, carotenoid production, Hfq RNA chaperone, transcriptional profiling, host-pathogen interaction"
Characterization of the Salmonella enterica serovar Typhimurium ydcI gene which encodes a conserved DNA binding protein required for full acid stress resistance.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3133089/,"Salmonella enterica serovar Typhimurium, low fluid shear force, bacterial virulence, ydcI gene, DNA binding protein, acid stress resistance, rpoS regulon, biofilm formation, gene expression analysis, bacterial invasion"
Evaluation of microorganisms cultured from injured and repressed tissue regeneration sites in endangered giant aquatic Ozark Hellbender salamanders.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3242767/,"amphibian decline, Cryptobranchus alleganiensis bishopi, opportunistic pathogens, bacterial isolates, fungal isolates, biofilm formation, tissue regeneration, environmental degradation, disease etiology, microbial consortia"
Transcriptional and proteomic responses of Pseudomonas aeruginosa PAO1 to spaceflight conditions involve Hfq regulation and reveal a role for oxygen.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3067220/,"Pseudomonas aeruginosa, spaceflight, microgravity, Hfq, virulence genes, lecA, lecB, rhamnolipid, denitrification, oxygen metabolism"
New insights into the bacterial fitness-associated mechanisms revealed by the characterization of large plasmids of an avian pathogenic E. coli,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3251573/,"avian pathogenic E. coli, extra-intestinal pathogenic E. coli, plasmid pChi7122-1, plasmid pChi7122-2, plasmid pChi7122-3, ABC iron transport system, type IV fimbriae, biofilm formation, intestinal epithelial cell interaction, ExPEC pathogenicity"
Lack of norovirus replication and histo-blood group antigen expression in 3-dimensional intestinal epithelial cells,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3647661/,"norovirus replication, 3-D intestinal epithelial cell culture, INT-407 cell line, blood group H type antigens, Lewis blood-group system, human intestinal epithelial cells, rotating wall vessel bioreactor, Norwalk virus, viral infection models, tissue culture systems"
Conservation of the low-shear modeled microgravity response in Enterobacteriaceae and analysis of the trp genes in this response.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4085587/,"Enterobacteriaceae, low shear modeled microgravity, trp operon, TrpR regulator, Salmonella Typhimurium, Escherichia coli, Citrobacter, Enterobacter, Serratia, rotating wall vessel"
Mimicking the host and its microenvironment in vitro for studying mucosal infections by Pseudomonas aeruginosa.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4096993/,"Pseudomonas aeruginosa, cystic fibrosis, mucosal tissues, host-pathogen interactions, apical-basolateral polarity, junctional complexes, extracellular matrix proteins, mucus, multicellular complexity, in vitro models"
Effects of Sex and Gender on Adaptation to Space: Immune System,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7467030/,"Chronic hydration, Hypertonicity, COVID-19, Mortality, ACE2 receptors, VEGF, AQP5, SGK1, Saliva osmolality, Drinking water intervention"
Recellularization of decellularized lung scaffolds is enhanced by dynamic suspension culture.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4427280/,Not found
Three-dimensional organotypic co-culture model of intestinal epithelial cells and macrophages to study Salmonella enterica colonization patterns.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5460263/,"three-dimensional intestinal epithelium, colonic epithelial cells, macrophage co-culture, NASA Rotating Wall Vessel bioreactor, Salmonella infection, apical-basolateral polarity, tight junctions, adherens junctions, phagocytic activity, microaerobic culture conditions"
Modeling Host-Pathogen Interactions in the Context of the Microenvironment: 3-D Cell Culture Comes of Age.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6204695/,"3-D tissue architecture, host-pathogen interactions, mechanotransduction, organ-on-a-chip, gut microbiota, biomechanical forces, cellular microenvironment, infectious disease mechanisms, commensal microbiota, physiologically relevant conditions"
Evaluating the effect of spaceflight on the host‚Äìpathogen interaction between human intestinal epithelial cells and Salmonella Typhimurium,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7943786/,"spaceflight, microgravity, host-pathogen interactions, intestinal epithelial cells, Salmonella Typhimurium, transcriptomic analysis, proteomic analysis, multi-omic responses, in-flight infection, dual RNA-seq"
Rapid phenotypic response of LSMMG-'primed' Candida albicans.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11888247/,"Candida albicans, ethanol preference, PGE2 signaling, alcohol use disorder, alcoholic liver disease, microbiome, conditioned taste aversion, motor coordination, dopamine receptors, dorsal striatum"
Spaceflight enhances cell aggregation and random budding in Candida albicans.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3851762/,"Candida albicans, spaceflight, microgravity, transcriptional profiling, cell aggregation, budding pattern, oxidative stress resistance, actin cytoskeleton, Cap1 regulon, virulence-related phenotype"
"Growth and antifungal resistance of the pathogenic yeast, Candida albicans, in the microgravity environment of the International Space Station: An aggregate of multiple flight experiences.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8067245/,"microgravity, spaceflight, Candida albicans, antifungal resistance, amphotericin B, caspofungin, filamentation, growth kinetics, virulence factors, bioreactors"
NASA GeneLab RNA-Seq Consensus Pipeline: Standardized Processing of Short-Read RNA-Seq Data,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8044432/,"transcriptomic technologies, spaceflight exposure, gene expression profiling, RNA sequencing, quality control, read trimming, gene mapping, differential gene expression, microgravity effects, molecular biology"
Challenges and considerations for single-cell and spatially resolved transcriptomics sample collection during spaceflight.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9701605/,"spaceflight, single-cell RNA sequencing, spatially resolved transcriptomics, gene expression, tissue dynamics, cellular processes, microgravity, molecular mechanisms, physiological adaptation, transcriptomic analysis"
Direct RNA sequencing of astronaut blood reveals spaceflight-associated m6A increases and hematopoietic transcriptional responses,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166648/,"RNA sequencing, Gene expression, Spaceflight physiology, Microgravity effects, Transcriptome dynamics, m6A methylation, Erythrocyte regulation, Stress response pathways, Immune system adaptation, Long-read sequencing"
Collection of biospecimens from the inspiration4 mission establishes the standards for the space omics and medical atlas (SOMA),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166662/,"spaceflight, microgravity, biospecimen collection, venous whole blood, peripheral blood mononuclear cells, extracellular vesicles, dried blood spot cards, saliva, urine, stool, body swabs, capsule swabs, HEPA filter, skin biopsies, molecular biology, genetics, biomarkers, aerospace medicine, Space Omics and Medical Atlas (SOMA) initiative"
Microfluidics-enabled method to identify modes of Caenorhabditis elegans paralysis in four anthelmintics.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3838407/,"microfluidic devices, Caenorhabditis elegans, anthelmintic drugs, paralysis modes, behavioral phenotyping, drug resistance, real-time imaging, multi-parameter analysis, EC75 concentration, immobilization patterns"
Multiparameter behavioral analyses provide insights to mechanisms of cyanide resistance in Caenorhabditis elegans.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3748764/,"Caenorhabditis elegans, microfluidics, hypoxia-inducible factor, cyanide toxicity, transcription factor, EGL-9 oxygen sensing enzyme, cysl-2 cysteine synthase, HIF-1 hypoxia-inducible factor, behavioral parameters, toxicant resistance"
